review_text,recommendation,rage
"this game is evil, it will test your sanity in ways no other games can. all tracer players should get the brazen bull.",FALSE,
"Never had a Battlenet account, and apparently I'm not a human when trying to make one. In game and in a browser, so shit game, shit company.",FALSE,
"Will ban you for nothing. 500.000 ppl banned since the launch, you think you're different? This game is known as terrible for a reason. ",FALSE,
Getting suspended for OW servers going down... says all you need to know.,FALSE,
"The matchmaking system puts you into matches that are about to end, sometimes with only 10 seconds left. This game is dead.",FALSE,
This game is the sole reason for my suffering. Please highly consider before playing this game or you will be  tortured.,FALSE,
"What an amazing game, it fills me up with glee knowing im going to get penetrated every game i that i wait a millennium to get into",FALSE,
"overwatch 2 has settled in a rather stable ""yeah, it's bad. but people will play it anyway"" niche.

they do not really care about your gripes with pve. they really could not care less about the balance changes. it's no better than a gacha game, that is still alive despite it being universally disliked by the vast majority. 

and here's the kicker: it will not get better. they've been scraping by for so long now, that they dont really need to change it. and that, is what makes this sad.",FALSE,
"i enjoy this game with friends, but playing comp feels like hell, constant swaps to counter tank, and dumb otps sitting in gm to prove a point. its just hella unenjoyable, play qp for any fun
Ive been playing since ow1, and i stopped during sigma orisa meta, and i came back to some more bs.",FALSE,
"Core gameplay is solid enough, but battlepass and pricey items ruins the game progression.",FALSE,
"i never rate games but.. between smurfs, hackers, pay walls, random account bans and the fact another game had to force this company to improve slightly... im going back to the other game.. at least when i need a casual fun night with a competitive game im not getting tortured for solo queuing",FALSE,
"a dusty abandoned husk of its former self. Thrown aside for the sake of profit. They do not care about you, they never will. Don't play this unless you are at the end of the line and someone you know is already addicted to it.. even then, beware. And yes, Vendetta is ajust a copypaste of Magik. I dont care what anyone else says. such a sad stoop down to try to compare itself to the OTHER hero shooter gooner game. dear lord",FALSE,
"stupid no brain game server, keeps lost connection, takes a long time to entering the game and ends up im the one who got suspended.. really bro, its your server problem but im the one you blame?? fix your mtfk server man... it keeps happening.. why always me, why always me who keeps getting the blame? why always me man? please im tired of this shit.",FALSE,
"Big learning curve, I enjoyed it with friends. Wouldnt play solo. Also the game is very soft, your better off turning of ingame chat and comms. Bans come fast for shit talking. Guess thats a good thing if your not into the competetive toxic aspect.",FALSE,
"This whole Overwatch fiasco should have been illegal. 
Not only did they kill Overwatch 1 for this and didn't offer compensation, but also took away features and benefits. I can no longer unlock skins from the original game (not even the base non-event ones) and the freemium model is annoying on what used to be a paid game. The released the PvP under a pretext that the PvE was still being worked on to sell the Watchpoint Packs and the in-game currency. On launch, it was straight up a scam. Less maps, the new mode felt far from interesting, one less teammate per team, no on-fire, future heroes locked by a paywall but a full blast of random cosmetics to buy.

On top of that, it's obvious that the original overwatch team is no longer the ones behind this game. Their otherwise incredible universe has grown stale, the lore is stagnating, the new characters are generic and do not have the charm they used to. 

They did end up adding Stadium which did make me curious, but at this point in time it's just too much for me. 



",FALSE,
"нібы зноў трапляю ў г*ншын, толькі тут бонусам кожны другі зычыць сьмерці й трахае нейкую мітычную істоту на імя ""мамка твая""",FALSE,
"Very unbalanced game, new heroes are OP, unless you got a friends to p[lay with don't even bother with this game. there are better choices out there. Unless you like wasting your time, do not play this game. Also, once you have a team, your stuck with them because if you leave you get banned from playing. it's just not worth anyone's time",FALSE,
"From the past 2 seasons, the optimization has been increasingly worse, with major fps drops (120->40->80->110->40), lag spikes, constant disconnections, packet loss; all becoming increasingly prevalent. I've been playing since Season 1 of Overwatch 2 and I can firmly say the direction the game is going is a cancerous and unfun one. The balancing is nonsensical and buffs already strong characters with low skill floors while nerfing high skill floor+ceiling ones into the ground. Matchmaking is not catered to providing a fun experience, rather to minimize queue times, and in turn has you in scenarios where it's you and one other good teammate alongside the 3/4 troglodytes on your team (Based on whether it's Role or Open Queue) vs the literal Justice League on the enemy team. It is extremely depressing over all, and I doubt I'll be playing much longer.",FALSE,
"Do not touch this game, If you don't want an amazing time.
You will get an experience where every playable hero is fair and fun and no pesky counter! The balancing  works well in every meta in every season, with very little game developer interference hampering the experience, as stated before nothing but good times. The rebalancing implemented have never created an infuriating season, the balancing is on such level of grandeur that even an unfortunate lobotomite can understand. The Roadhog hook melee combo and Mauga introduction where among some of the best time to play in my personal opinion and I did not circumcise myself.
Example of some of my favourites heroes include but are not limited to, Sombra, her invisible ambush style is very difficult do accomplish but very rewarding, with the players playing/maining her, being the most loved individuals on the planet, Mauga, his E is weak and the fire damage does not help him and the opposite of infuriating, Orisa, is very fun to play and play against even if she does not counter any body and her fortify gives her increased knockback with not massive boost of health and armour, with her spear being quite whack as thrown or spun, and so on, the list can really go on. Such great wide selection of spectacular heroes! 
The Game Development Team, has nothing but the best and greatest intention of the game, with such wonders as the exceptional balancing decisions, unforgettable great events, skins being absolutely amazing (Kiriko & Mercy are lacking in this department :( however, too much of an abundant amount skins for venture) and how can no one forget the promises they made! Even if this year, as tank main, I did not get another hero added to roster it is okay, the dps selection pool was really lacking and I understand the decision of the Team and I am not feeling completely shafted over as all my tanks heroes are transcended and extensive.
Saved best for last, it is the community, they are nothing but the most gregarious people you will ever have the greatest pleasure to meet, they do not make you want to jump of the bridge with a rope around your cervical region, no not all! (They are just that good). As the resulting lack of toxic environment and no cringy attitude of the said community, the interaction and communication are wonderful, they are truly the best. :)
Reminder, that in-fact the porn in this franchise is NOT better than the game.

Every thing I just said is absolutely bullshit and satirical, do not touch this fucking game and I wish nothing but the worst for everybody that plays this game, including myself, and great special fuck you to the dev team. Fuck you.",FALSE,
